MAZ,TAZ,PUMA5CE00,COUNTYFP,MTCCountyID,COUNTYNAME
319051,1020,2401,1,4,Alameda
319052,1020,2401,1,4,Alameda
319920,1020,2401,1,4,Alameda
320318,1020,2401,1,4,Alameda
320319,1020,2401,1,4,Alameda
322676,1020,2401,1,4,Alameda
323679,1020,2401,1,4,Alameda
323680,1020,2401,1,4,Alameda
324165,1020,2401,1,4,Alameda
328288,1020,2401,1,4,Alameda
330330,1020,2401,1,4,Alameda
330331,1020,2401,1,4,Alameda
330333,1020,2401,1,4,Alameda
331142,1020,2401,1,4,Alameda
331143,1020,2401,1,4,Alameda
310990,1021,2401,1,4,Alameda
311633,1021,2401,1,4,Alameda
312014,1021,2401,1,4,Alameda
312015,1021,2401,1,4,Alameda
313346,1021,2401,1,4,Alameda
314030,1021,2401,1,4,Alameda
314241,1021,2401,1,4,Alameda
314253,1021,2401,1,4,Alameda
317683,1021,2401,1,4,Alameda
317717,1021,2401,1,4,Alameda
317950,1021,2401,1,4,Alameda
317951,1021,2401,1,4,Alameda
317953,1021,2401,1,4,Alameda
320131,1021,2401,1,4,Alameda
321079,1021,2401,1,4,Alameda
321085,1021,2401,1,4,Alameda
321834,1021,2401,1,4,Alameda
321908,1021,2401,1,4,Alameda
324172,1021,2401,1,4,Alameda
325066,1021,2401,1,4,Alameda
331605,1021,2401,1,4,Alameda
331607,1021,2401,1,4,Alameda
333597,1021,2401,1,4,Alameda
310697,1022,2401,1,4,Alameda
310997,1022,2401,1,4,Alameda
312003,1022,2401,1,4,Alameda
314029,1022,2401,1,4,Alameda
314031,1022,2401,1,4,Alameda
314032,1022,2401,1,4,Alameda
314193,1022,2401,1,4,Alameda
314208,1022,2401,1,4,Alameda
314209,1022,2401,1,4,Alameda
314229,1022,2401,1,4,Alameda
314811,1022,2401,1,4,Alameda
314817,1022,2401,1,4,Alameda
317257,1022,2401,1,4,Alameda
317948,1022,2401,1,4,Alameda
317956,1022,2401,1,4,Alameda
318377,1022,2401,1,4,Alameda
319437,1022,2401,1,4,Alameda
319929,1022,2401,1,4,Alameda
319933,1022,2401,1,4,Alameda
320668,1022,2401,1,4,Alameda
321072,1022,2401,1,4,Alameda
321073,1022,2401,1,4,Alameda
322851,1022,2401,1,4,Alameda
322860,1022,2401,1,4,Alameda
324174,1022,2401,1,4,Alameda
330954,1022,2401,1,4,Alameda
331598,1022,2401,1,4,Alameda
332469,1022,2401,1,4,Alameda
332470,1022,2401,1,4,Alameda
310035,1023,2401,1,4,Alameda
310513,1023,2401,1,4,Alameda
310993,1023,2401,1,4,Alameda
311343,1023,2401,1,4,Alameda
311352,1023,2401,1,4,Alameda
311637,1023,2401,1,4,Alameda
312010,1023,2401,1,4,Alameda
312313,1023,2401,1,4,Alameda
314037,1023,2401,1,4,Alameda
314190,1023,2401,1,4,Alameda
314237,1023,2401,1,4,Alameda
314806,1023,2401,1,4,Alameda
316036,1023,2401,1,4,Alameda
317250,1023,2401,1,4,Alameda
318378,1023,2401,1,4,Alameda
318508,1023,2401,1,4,Alameda
319044,1023,2401,1,4,Alameda
319045,1023,2401,1,4,Alameda
319218,1023,2401,1,4,Alameda
320124,1023,2401,1,4,Alameda
322496,1023,2401,1,4,Alameda
322561,1023,2401,1,4,Alameda
322852,1023,2401,1,4,Alameda
322853,1023,2401,1,4,Alameda
323698,1023,2401,1,4,Alameda
324367,1023,2401,1,4,Alameda
324368,1023,2401,1,4,Alameda
324375,1023,2401,1,4,Alameda
324875,1023,2401,1,4,Alameda
330341,1023,2401,1,4,Alameda
331815,1023,2401,1,4,Alameda
310036,1024,2401,1,4,Alameda
310529,1024,2401,1,4,Alameda
310705,1024,2401,1,4,Alameda
313655,1024,2401,1,4,Alameda
314230,1024,2401,1,4,Alameda
314823,1024,2401,1,4,Alameda
314824,1024,2401,1,4,Alameda
315846,1024,2401,1,4,Alameda
315852,1024,2401,1,4,Alameda
315853,1024,2401,1,4,Alameda
316038,1024,2401,1,4,Alameda
318148,1024,2401,1,4,Alameda
318362,1024,2401,1,4,Alameda
318499,1024,2401,1,4,Alameda
319426,1024,2401,1,4,Alameda
320872,1024,2401,1,4,Alameda
321063,1024,2401,1,4,Alameda
321821,1024,2401,1,4,Alameda
322564,1024,2401,1,4,Alameda
322575,1024,2401,1,4,Alameda
324882,1024,2401,1,4,Alameda
326396,1024,2401,1,4,Alameda
329718,1024,2401,1,4,Alameda
329722,1024,2401,1,4,Alameda
329897,1024,2401,1,4,Alameda
332674,1024,2401,1,4,Alameda
332680,1024,2401,1,4,Alameda
310028,1025,2401,1,4,Alameda
310527,1025,2401,1,4,Alameda
310945,1025,2401,1,4,Alameda
313656,1025,2401,1,4,Alameda
313659,1025,2401,1,4,Alameda
314487,1025,2401,1,4,Alameda
315845,1025,2401,1,4,Alameda
316535,1025,2401,1,4,Alameda
316536,1025,2401,1,4,Alameda
316537,1025,2401,1,4,Alameda
316729,1025,2401,1,4,Alameda
317249,1025,2401,1,4,Alameda
317420,1025,2401,1,4,Alameda
317421,1025,2401,1,4,Alameda
318365,1025,2401,1,4,Alameda
318367,1025,2401,1,4,Alameda
318369,1025,2401,1,4,Alameda
318390,1025,2401,1,4,Alameda
319043,1025,2401,1,4,Alameda
319217,1025,2401,1,4,Alameda
319611,1025,2401,1,4,Alameda
321061,1025,2401,1,4,Alameda
321062,1025,2401,1,4,Alameda
321832,1025,2401,1,4,Alameda
322487,1025,2401,1,4,Alameda
322488,1025,2401,1,4,Alameda
322506,1025,2401,1,4,Alameda
322668,1025,2401,1,4,Alameda
322850,1025,2401,1,4,Alameda
323693,1025,2401,1,4,Alameda
329724,1025,2401,1,4,Alameda
329733,1025,2401,1,4,Alameda
329735,1025,2401,1,4,Alameda
330344,1025,2401,1,4,Alameda
330345,1025,2401,1,4,Alameda
330525,1025,2401,1,4,Alameda
330950,1025,2401,1,4,Alameda
332668,1025,2401,1,4,Alameda
332673,1025,2401,1,4,Alameda
333306,1025,2401,1,4,Alameda
333308,1025,2401,1,4,Alameda
310700,1026,2401,1,4,Alameda
313341,1026,2401,1,4,Alameda
314187,1026,2401,1,4,Alameda
314189,1026,2401,1,4,Alameda
314207,1026,2401,1,4,Alameda
317949,1026,2401,1,4,Alameda
319432,1026,2401,1,4,Alameda
319926,1026,2401,1,4,Alameda
319927,1026,2401,1,4,Alameda
319928,1026,2401,1,4,Alameda
320660,1026,2401,1,4,Alameda
320661,1026,2401,1,4,Alameda
321843,1026,2401,1,4,Alameda
322559,1026,2401,1,4,Alameda
322849,1026,2401,1,4,Alameda
323692,1026,2401,1,4,Alameda
323695,1026,2401,1,4,Alameda
330698,1026,2401,1,4,Alameda
330971,1026,2401,1,4,Alameda
311354,1027,2401,1,4,Alameda
312011,1027,2401,1,4,Alameda
313340,1027,2401,1,4,Alameda
314206,1027,2401,1,4,Alameda
317947,1027,2401,1,4,Alameda
320122,1027,2401,1,4,Alameda
320663,1027,2401,1,4,Alameda
320664,1027,2401,1,4,Alameda
321071,1027,2401,1,4,Alameda
321074,1027,2401,1,4,Alameda
321075,1027,2401,1,4,Alameda
321076,1027,2401,1,4,Alameda
321077,1027,2401,1,4,Alameda
321078,1027,2401,1,4,Alameda
324181,1027,2401,1,4,Alameda
325065,1027,2401,1,4,Alameda
325538,1027,2401,1,4,Alameda
327655,1027,2401,1,4,Alameda
329308,1027,2401,1,4,Alameda
331596,1027,2401,1,4,Alameda
331600,1027,2401,1,4,Alameda
331602,1027,2401,1,4,Alameda
331603,1027,2401,1,4,Alameda
331604,1027,2401,1,4,Alameda
332471,1027,2401,1,4,Alameda
332472,1027,2401,1,4,Alameda
333601,1027,2401,1,4,Alameda
310033,1028,2401,1,4,Alameda
310937,1028,2401,1,4,Alameda
311344,1028,2401,1,4,Alameda
314231,1028,2401,1,4,Alameda
315838,1028,2401,1,4,Alameda
316542,1028,2401,1,4,Alameda
317240,1028,2401,1,4,Alameda
317667,1028,2401,1,4,Alameda
318383,1028,2401,1,4,Alameda
319047,1028,2401,1,4,Alameda
319049,1028,2401,1,4,Alameda
319226,1028,2401,1,4,Alameda
320321,1028,2401,1,4,Alameda
322672,1028,2401,1,4,Alameda
322675,1028,2401,1,4,Alameda
323678,1028,2401,1,4,Alameda
323681,1028,2401,1,4,Alameda
324380,1028,2401,1,4,Alameda
327907,1028,2401,1,4,Alameda
327911,1028,2401,1,4,Alameda
328092,1028,2401,1,4,Alameda
328283,1028,2401,1,4,Alameda
330328,1028,2401,1,4,Alameda
330329,1028,2401,1,4,Alameda
331136,1028,2401,1,4,Alameda
331137,1028,2401,1,4,Alameda
331138,1028,2401,1,4,Alameda
331139,1028,2401,1,4,Alameda
331140,1028,2401,1,4,Alameda
332270,1028,2401,1,4,Alameda
332473,1028,2401,1,4,Alameda
333300,1028,2401,1,4,Alameda
333310,1028,2401,1,4,Alameda
315135,1029,2401,1,4,Alameda
316342,1029,2401,1,4,Alameda
316540,1029,2401,1,4,Alameda
316541,1029,2401,1,4,Alameda
317680,1029,2401,1,4,Alameda
318374,1029,2401,1,4,Alameda
318911,1029,2401,1,4,Alameda
319046,1029,2401,1,4,Alameda
319212,1029,2401,1,4,Alameda
322499,1029,2401,1,4,Alameda
322674,1029,2401,1,4,Alameda
325364,1029,2401,1,4,Alameda
329307,1029,2401,1,4,Alameda
329729,1029,2401,1,4,Alameda
329730,1029,2401,1,4,Alameda
329731,1029,2401,1,4,Alameda
329901,1029,2401,1,4,Alameda
330327,1029,2401,1,4,Alameda
330510,1029,2401,1,4,Alameda
330511,1029,2401,1,4,Alameda
332017,1029,2401,1,4,Alameda
333297,1029,2401,1,4,Alameda
333299,1029,2401,1,4,Alameda
333302,1029,2401,1,4,Alameda
333309,1029,2401,1,4,Alameda
333786,1029,2401,1,4,Alameda
310932,1030,2401,1,4,Alameda
311176,1030,2401,1,4,Alameda
315133,1030,2401,1,4,Alameda
315313,1030,2401,1,4,Alameda
317754,1030,2401,1,4,Alameda
317755,1030,2401,1,4,Alameda
318910,1030,2401,1,4,Alameda
321045,1030,2401,1,4,Alameda
321050,1030,2401,1,4,Alameda
321051,1030,2401,1,4,Alameda
328530,1030,2401,1,4,Alameda
328531,1030,2401,1,4,Alameda
329302,1030,2401,1,4,Alameda
332007,1030,2401,1,4,Alameda
332016,1030,2401,1,4,Alameda
332933,1030,2401,1,4,Alameda
310931,1031,2401,1,4,Alameda
310933,1031,2401,1,4,Alameda
310935,1031,2401,1,4,Alameda
311184,1031,2401,1,4,Alameda
312967,1031,2401,1,4,Alameda
312979,1031,2401,1,4,Alameda
313662,1031,2401,1,4,Alameda
314655,1031,2401,1,4,Alameda
314659,1031,2401,1,4,Alameda
314829,1031,2401,1,4,Alameda
315128,1031,2401,1,4,Alameda
315129,1031,2401,1,4,Alameda
315132,1031,2401,1,4,Alameda
315318,1031,2401,1,4,Alameda
316339,1031,2401,1,4,Alameda
317749,1031,2401,1,4,Alameda
317753,1031,2401,1,4,Alameda
317757,1031,2401,1,4,Alameda
317759,1031,2401,1,4,Alameda
318355,1031,2401,1,4,Alameda
321049,1031,2401,1,4,Alameda
321896,1031,2401,1,4,Alameda
324169,1031,2401,1,4,Alameda
328284,1031,2401,1,4,Alameda
328520,1031,2401,1,4,Alameda
328526,1031,2401,1,4,Alameda
328692,1031,2401,1,4,Alameda
329127,1031,2401,1,4,Alameda
329298,1031,2401,1,4,Alameda
329299,1031,2401,1,4,Alameda
330696,1031,2401,1,4,Alameda
332004,1031,2401,1,4,Alameda
332005,1031,2401,1,4,Alameda
311628,1032,2401,1,4,Alameda
311634,1032,2401,1,4,Alameda
312976,1032,2401,1,4,Alameda
315136,1032,2401,1,4,Alameda
315837,1032,2401,1,4,Alameda
317677,1032,2401,1,4,Alameda
317679,1032,2401,1,4,Alameda
317758,1032,2401,1,4,Alameda
317760,1032,2401,1,4,Alameda
318491,1032,2401,1,4,Alameda
329128,1032,2401,1,4,Alameda
329134,1032,2401,1,4,Alameda
329136,1032,2401,1,4,Alameda
329305,1032,2401,1,4,Alameda
332012,1032,2401,1,4,Alameda
310516,1033,2401,1,4,Alameda
310696,1033,2401,1,4,Alameda
310701,1033,2401,1,4,Alameda
310926,1033,2401,1,4,Alameda
310927,1033,2401,1,4,Alameda
310944,1033,2401,1,4,Alameda
312323,1033,2401,1,4,Alameda
312974,1033,2401,1,4,Alameda
313330,1033,2401,1,4,Alameda
313331,1033,2401,1,4,Alameda
313332,1033,2401,1,4,Alameda
313657,1033,2401,1,4,Alameda
314484,1033,2401,1,4,Alameda
314657,1033,2401,1,4,Alameda
314658,1033,2401,1,4,Alameda
314669,1033,2401,1,4,Alameda
315122,1033,2401,1,4,Alameda
315124,1033,2401,1,4,Alameda
315131,1033,2401,1,4,Alameda
315314,1033,2401,1,4,Alameda
317428,1033,2401,1,4,Alameda
317752,1033,2401,1,4,Alameda
319029,1033,2401,1,4,Alameda
319036,1033,2401,1,4,Alameda
322651,1033,2401,1,4,Alameda
322656,1033,2401,1,4,Alameda
322661,1033,2401,1,4,Alameda
326393,1033,2401,1,4,Alameda
327648,1033,2401,1,4,Alameda
328521,1033,2401,1,4,Alameda
328528,1033,2401,1,4,Alameda
328690,1033,2401,1,4,Alameda
328693,1033,2401,1,4,Alameda
328695,1033,2401,1,4,Alameda
330343,1033,2401,1,4,Alameda
331325,1033,2401,1,4,Alameda
331326,1033,2401,1,4,Alameda
331328,1033,2401,1,4,Alameda
331331,1033,2401,1,4,Alameda
331332,1033,2401,1,4,Alameda
331333,1033,2401,1,4,Alameda
331335,1033,2401,1,4,Alameda
331336,1033,2401,1,4,Alameda
332011,1033,2401,1,4,Alameda
332937,1033,2401,1,4,Alameda
310702,1034,2401,1,4,Alameda
311630,1034,2401,1,4,Alameda
311639,1034,2401,1,4,Alameda
312304,1034,2401,1,4,Alameda
312307,1034,2401,1,4,Alameda
312668,1034,2401,1,4,Alameda
313333,1034,2401,1,4,Alameda
313335,1034,2401,1,4,Alameda
313658,1034,2401,1,4,Alameda
314232,1034,2401,1,4,Alameda
314244,1034,2401,1,4,Alameda
314485,1034,2401,1,4,Alameda
314656,1034,2401,1,4,Alameda
314667,1034,2401,1,4,Alameda
314818,1034,2401,1,4,Alameda
316340,1034,2401,1,4,Alameda
317744,1034,2401,1,4,Alameda
317751,1034,2401,1,4,Alameda
318382,1034,2401,1,4,Alameda
319034,1034,2401,1,4,Alameda
319035,1034,2401,1,4,Alameda
319214,1034,2401,1,4,Alameda
322562,1034,2401,1,4,Alameda
322568,1034,2401,1,4,Alameda
322648,1034,2401,1,4,Alameda
322655,1034,2401,1,4,Alameda
328686,1034,2401,1,4,Alameda
328687,1034,2401,1,4,Alameda
328694,1034,2401,1,4,Alameda
331330,1034,2401,1,4,Alameda
310519,1035,2401,1,4,Alameda
312322,1035,2401,1,4,Alameda
312667,1035,2401,1,4,Alameda
312966,1035,2401,1,4,Alameda
314481,1035,2401,1,4,Alameda
314482,1035,2401,1,4,Alameda
314483,1035,2401,1,4,Alameda
317040,1035,2401,1,4,Alameda
317045,1035,2401,1,4,Alameda
317049,1035,2401,1,4,Alameda
317711,1035,2401,1,4,Alameda
317716,1035,2401,1,4,Alameda
318380,1035,2401,1,4,Alameda
321819,1035,2401,1,4,Alameda
322642,1035,2401,1,4,Alameda
322644,1035,2401,1,4,Alameda
327919,1035,2401,1,4,Alameda
327920,1035,2401,1,4,Alameda
327921,1035,2401,1,4,Alameda
328515,1035,2401,1,4,Alameda
328516,1035,2401,1,4,Alameda
328685,1035,2401,1,4,Alameda
330703,1035,2401,1,4,Alameda
331320,1035,2401,1,4,Alameda
311175,1036,2401,1,4,Alameda
312001,1036,2401,1,4,Alameda
312664,1036,2401,1,4,Alameda
312666,1036,2401,1,4,Alameda
314471,1036,2401,1,4,Alameda
314472,1036,2401,1,4,Alameda
314475,1036,2401,1,4,Alameda
314477,1036,2401,1,4,Alameda
314478,1036,2401,1,4,Alameda
314479,1036,2401,1,4,Alameda
317034,1036,2401,1,4,Alameda
317036,1036,2401,1,4,Alameda
317037,1036,2401,1,4,Alameda
317038,1036,2401,1,4,Alameda
317039,1036,2401,1,4,Alameda
321829,1036,2401,1,4,Alameda
322547,1036,2401,1,4,Alameda
322641,1036,2401,1,4,Alameda
322643,1036,2401,1,4,Alameda
322645,1036,2401,1,4,Alameda
327914,1036,2401,1,4,Alameda
327917,1036,2401,1,4,Alameda
328522,1036,2401,1,4,Alameda
328677,1036,2401,1,4,Alameda
328679,1036,2401,1,4,Alameda
328683,1036,2401,1,4,Alameda
330704,1036,2401,1,4,Alameda
330706,1036,2401,1,4,Alameda
311342,1037,2401,1,4,Alameda
311638,1037,2401,1,4,Alameda
312669,1037,2401,1,4,Alameda
312682,1037,2401,1,4,Alameda
314245,1037,2401,1,4,Alameda
314480,1037,2401,1,4,Alameda
317041,1037,2401,1,4,Alameda
317043,1037,2401,1,4,Alameda
317044,1037,2401,1,4,Alameda
317047,1037,2401,1,4,Alameda
317718,1037,2401,1,4,Alameda
318352,1037,2401,1,4,Alameda
318366,1037,2401,1,4,Alameda
321911,1037,2401,1,4,Alameda
322530,1037,2401,1,4,Alameda
329721,1037,2401,1,4,Alameda
310523,1038,2401,1,4,Alameda
310992,1038,2401,1,4,Alameda
317419,1038,2401,1,4,Alameda
328096,1038,2401,1,4,Alameda
329142,1038,2401,1,4,Alameda
330702,1038,2401,1,4,Alameda
310691,1039,2401,1,4,Alameda
311996,1039,2401,1,4,Alameda
311999,1039,2401,1,4,Alameda
312000,1039,2401,1,4,Alameda
312002,1039,2401,1,4,Alameda
312970,1039,2401,1,4,Alameda
312972,1039,2401,1,4,Alameda
314026,1039,2401,1,4,Alameda
314470,1039,2401,1,4,Alameda
316338,1039,2401,1,4,Alameda
317035,1039,2401,1,4,Alameda
317674,1039,2401,1,4,Alameda
317676,1039,2401,1,4,Alameda
317747,1039,2401,1,4,Alameda
317748,1039,2401,1,4,Alameda
318346,1039,2401,1,4,Alameda
320119,1039,2401,1,4,Alameda
322657,1039,2401,1,4,Alameda
327913,1039,2401,1,4,Alameda
327915,1039,2401,1,4,Alameda
328525,1039,2401,1,4,Alameda
328680,1039,2401,1,4,Alameda
333595,1039,2401,1,4,Alameda
411886,1040,2101,13,5,Contra Costa
411887,1040,2101,13,5,Contra Costa
413845,1040,2101,13,5,Contra Costa
417680,1040,2101,13,5,Contra Costa
418457,1040,2101,13,5,Contra Costa
418465,1040,2101,13,5,Contra Costa
419721,1040,2101,13,5,Contra Costa
420582,1040,2101,13,5,Contra Costa
420583,1040,2101,13,5,Contra Costa
421540,1040,2101,13,5,Contra Costa
423028,1040,2101,13,5,Contra Costa
423797,1040,2101,13,5,Contra Costa
423798,1040,2101,13,5,Contra Costa
426530,1040,2101,13,5,Contra Costa
411892,1041,2102,13,5,Contra Costa
412966,1041,2102,13,5,Contra Costa
413831,1041,2102,13,5,Contra Costa
413832,1041,2102,13,5,Contra Costa
413849,1041,2102,13,5,Contra Costa
413852,1041,2102,13,5,Contra Costa
414093,1041,2102,13,5,Contra Costa
414402,1041,2102,13,5,Contra Costa
414403,1041,2102,13,5,Contra Costa
417685,1041,2102,13,5,Contra Costa
418470,1041,2102,13,5,Contra Costa
419723,1041,2102,13,5,Contra Costa
419725,1041,2102,13,5,Contra Costa
420588,1041,2102,13,5,Contra Costa
422538,1041,2102,13,5,Contra Costa
426533,1041,2102,13,5,Contra Costa
426534,1041,2102,13,5,Contra Costa
427354,1041,2102,13,5,Contra Costa
427515,1041,2102,13,5,Contra Costa
410330,1042,2102,13,5,Contra Costa
412967,1042,2102,13,5,Contra Costa
413143,1042,2102,13,5,Contra Costa
413144,1042,2102,13,5,Contra Costa
414385,1042,2102,13,5,Contra Costa
414392,1042,2102,13,5,Contra Costa
414393,1042,2102,13,5,Contra Costa
418190,1042,2102,13,5,Contra Costa
418193,1042,2102,13,5,Contra Costa
418459,1042,2102,13,5,Contra Costa
418460,1042,2102,13,5,Contra Costa
418461,1042,2102,13,5,Contra Costa
419726,1042,2102,13,5,Contra Costa
420140,1042,2102,13,5,Contra Costa
421993,1042,2102,13,5,Contra Costa
422372,1042,2102,13,5,Contra Costa
422374,1042,2102,13,5,Contra Costa
427692,1042,2102,13,5,Contra Costa
410327,1043,2102,13,5,Contra Costa
410331,1043,2102,13,5,Contra Costa
410513,1043,2102,13,5,Contra Costa
411034,1043,2102,13,5,Contra Costa
412972,1043,2102,13,5,Contra Costa
414092,1043,2102,13,5,Contra Costa
414394,1043,2102,13,5,Contra Costa
414395,1043,2102,13,5,Contra Costa
416379,1043,2102,13,5,Contra Costa
418325,1043,2102,13,5,Contra Costa
425898,1043,2102,13,5,Contra Costa
427688,1043,2102,13,5,Contra Costa
427693,1043,2102,13,5,Contra Costa
410328,1044,2102,13,5,Contra Costa
413530,1044,2102,13,5,Contra Costa
413561,1044,2102,13,5,Contra Costa
414390,1044,2102,13,5,Contra Costa
414391,1044,2102,13,5,Contra Costa
416615,1044,2102,13,5,Contra Costa
418326,1044,2102,13,5,Contra Costa
420149,1044,2102,13,5,Contra Costa
420150,1044,2102,13,5,Contra Costa
420151,1044,2102,13,5,Contra Costa
423486,1044,2102,13,5,Contra Costa
423487,1044,2102,13,5,Contra Costa
425372,1044,2102,13,5,Contra Costa
425518,1044,2102,13,5,Contra Costa
425520,1044,2102,13,5,Contra Costa
427694,1044,2102,13,5,Contra Costa
413555,1045,2102,13,5,Contra Costa
413952,1045,2102,13,5,Contra Costa
416099,1045,2102,13,5,Contra Costa
416377,1045,2102,13,5,Contra Costa
416642,1045,2102,13,5,Contra Costa
418118,1045,2102,13,5,Contra Costa
419294,1045,2102,13,5,Contra Costa
419738,1045,2102,13,5,Contra Costa
421666,1045,2102,13,5,Contra Costa
422104,1045,2102,13,5,Contra Costa
424503,1045,2102,13,5,Contra Costa
426070,1045,2102,13,5,Contra Costa
426844,1045,2102,13,5,Contra Costa
427715,1045,2102,13,5,Contra Costa
411318,1046,2102,13,5,Contra Costa
411319,1046,2102,13,5,Contra Costa
413276,1046,2102,13,5,Contra Costa
413830,1046,2102,13,5,Contra Costa
413851,1046,2102,13,5,Contra Costa
414389,1046,2102,13,5,Contra Costa
416614,1046,2102,13,5,Contra Costa
418188,1046,2102,13,5,Contra Costa
419743,1046,2102,13,5,Contra Costa
420586,1046,2102,13,5,Contra Costa
421665,1046,2102,13,5,Contra Costa
422106,1046,2102,13,5,Contra Costa
422107,1046,2102,13,5,Contra Costa
422108,1046,2102,13,5,Contra Costa
422371,1046,2102,13,5,Contra Costa
422373,1046,2102,13,5,Contra Costa
423319,1046,2102,13,5,Contra Costa
425517,1046,2102,13,5,Contra Costa
426069,1046,2102,13,5,Contra Costa
426228,1046,2102,13,5,Contra Costa
410781,1047,2102,13,5,Contra Costa
412727,1047,2102,13,5,Contra Costa
412730,1047,2102,13,5,Contra Costa
412732,1047,2102,13,5,Contra Costa
412733,1047,2102,13,5,Contra Costa
412734,1047,2102,13,5,Contra Costa
416376,1047,2102,13,5,Contra Costa
416636,1047,2102,13,5,Contra Costa
416640,1047,2102,13,5,Contra Costa
416641,1047,2102,13,5,Contra Costa
417442,1047,2102,13,5,Contra Costa
417446,1047,2102,13,5,Contra Costa
419736,1047,2102,13,5,Contra Costa
419737,1047,2102,13,5,Contra Costa
419739,1047,2102,13,5,Contra Costa
421242,1047,2102,13,5,Contra Costa
421663,1047,2102,13,5,Contra Costa
421688,1047,2102,13,5,Contra Costa
423313,1047,2102,13,5,Contra Costa
423314,1047,2102,13,5,Contra Costa
423316,1047,2102,13,5,Contra Costa
425365,1047,2102,13,5,Contra Costa
425514,1047,2102,13,5,Contra Costa
425525,1047,2102,13,5,Contra Costa
426062,1047,2102,13,5,Contra Costa
426063,1047,2102,13,5,Contra Costa
426065,1047,2102,13,5,Contra Costa
426066,1047,2102,13,5,Contra Costa
410784,1048,2102,13,5,Contra Costa
411889,1048,2102,13,5,Contra Costa
411890,1048,2102,13,5,Contra Costa
412736,1048,2102,13,5,Contra Costa
417450,1048,2102,13,5,Contra Costa
417681,1048,2102,13,5,Contra Costa
417682,1048,2102,13,5,Contra Costa
417683,1048,2102,13,5,Contra Costa
418324,1048,2102,13,5,Contra Costa
418458,1048,2102,13,5,Contra Costa
418464,1048,2102,13,5,Contra Costa
418468,1048,2102,13,5,Contra Costa
418469,1048,2102,13,5,Contra Costa
418823,1048,2102,13,5,Contra Costa
420171,1048,2102,13,5,Contra Costa
420172,1048,2102,13,5,Contra Costa
420578,1048,2102,13,5,Contra Costa
420584,1048,2102,13,5,Contra Costa
420585,1048,2102,13,5,Contra Costa
422555,1048,2102,13,5,Contra Costa
422556,1048,2102,13,5,Contra Costa
423315,1048,2102,13,5,Contra Costa
423317,1048,2102,13,5,Contra Costa
423318,1048,2102,13,5,Contra Costa
425526,1048,2102,13,5,Contra Costa
426067,1048,2102,13,5,Contra Costa
426525,1048,2102,13,5,Contra Costa
426532,1048,2102,13,5,Contra Costa
410778,1049,2101,13,5,Contra Costa
410779,1049,2101,13,5,Contra Costa
410783,1049,2101,13,5,Contra Costa
411329,1049,2101,13,5,Contra Costa
411332,1049,2101,13,5,Contra Costa
411885,1049,2101,13,5,Contra Costa
413285,1049,2101,13,5,Contra Costa
413286,1049,2101,13,5,Contra Costa
417170,1049,2101,13,5,Contra Costa
417172,1049,2101,13,5,Contra Costa
417173,1049,2101,13,5,Contra Costa
417443,1049,2101,13,5,Contra Costa
417444,1049,2101,13,5,Contra Costa
417445,1049,2101,13,5,Contra Costa
417675,1049,2101,13,5,Contra Costa
417677,1049,2101,13,5,Contra Costa
417977,1049,2101,13,5,Contra Costa
418463,1049,2101,13,5,Contra Costa
419732,1049,2101,13,5,Contra Costa
419733,1049,2101,13,5,Contra Costa
419734,1049,2101,13,5,Contra Costa
420166,1049,2101,13,5,Contra Costa
420167,1049,2101,13,5,Contra Costa
420170,1049,2101,13,5,Contra Costa
420580,1049,2101,13,5,Contra Costa
420581,1049,2101,13,5,Contra Costa
421687,1049,2101,13,5,Contra Costa
422551,1049,2101,13,5,Contra Costa
422553,1049,2101,13,5,Contra Costa
422554,1049,2101,13,5,Contra Costa
422557,1049,2101,13,5,Contra Costa
423311,1049,2101,13,5,Contra Costa
423312,1049,2101,13,5,Contra Costa
423327,1049,2101,13,5,Contra Costa
423328,1049,2101,13,5,Contra Costa
426064,1049,2101,13,5,Contra Costa
426523,1049,2101,13,5,Contra Costa
426526,1049,2101,13,5,Contra Costa
410492,1050,2101,13,5,Contra Costa
410493,1050,2101,13,5,Contra Costa
411036,1050,2101,13,5,Contra Costa
411057,1050,2101,13,5,Contra Costa
411069,1050,2101,13,5,Contra Costa
412407,1050,2101,13,5,Contra Costa
413943,1050,2101,13,5,Contra Costa
414494,1050,2101,13,5,Contra Costa
414507,1050,2101,13,5,Contra Costa
414508,1050,2101,13,5,Contra Costa
414509,1050,2101,13,5,Contra Costa
414510,1050,2101,13,5,Contra Costa
