MAZ,Total
323447,9
323454,9
323456,9
323458,9
323460,45
323461,9
323462,9
323465,9
323472,9
323488,90
323490,27
323493,81
323498,9
323500,9
323503,137
323506,8
323509,8
323519,40
323522,8
323526,8
323527,8
323529,16
323531,24
323533,56
323535,16
323543,8
323554,8
323555,11
323556,11
323558,11
323560,38
323565,0
323567,19
323574,0
323575,10
323577,19
323578,19
323579,19
323580,19
323582,19
323583,19
323585,0
323588,0
323589,10
323592,10
323593,19
323594,20
323599,36
323603,18
323607,10
323609,10
323610,10
323615,18
323616,18
323617,18
323618,20
323619,10
323620,10
323621,10
323622,10
323625,10
323626,10
323627,54
323629,10
323630,10
323641,18
323642,18
323648,18
323649,10
323652,30
323657,10
323662,18
323665,36
323667,72
323668,0
323669,18
323670,18
323672,49
323674,36
323676,36
323678,8
323679,8
323680,8
323681,8
323684,8
323685,8
323686,8
323687,8
323688,8
323692,8
323693,7
323695,7
323698,7
323700,7
323702,21
323703,7
323704,7
323705,28
323710,7
323711,7
323733,7
323736,7
323738,7
323742,7
323743,7
323745,0
323746,0
323747,0
323754,0
323758,28
323769,14
323770,14
323772,24
323777,16
323779,8
323780,8
323782,8
323785,32
323789,32
323790,7
323794,7
323801,18
323804,9
323805,9
323807,9
323808,0
323809,0
323810,9
323811,9
323812,9
323813,18
323814,9
323815,18
323817,18
323818,18
323820,18
323822,18
323825,18
323826,9
323828,54
323830,18
323831,18
323832,18
323834,54
323845,36
323847,9
323849,36
323850,36
323852,18
323854,18
323866,7
323873,21
323878,7
323891,7
323902,0
323903,9
323906,0
323907,18
323908,36
323909,18
323912,18
323913,17
323915,17
323919,17
323920,17
323923,17
323930,18
323933,9
323935,9
323937,9
323940,9
323943,9
323953,0
323957,0
323962,0
323963,0
323967,0
323974,0
323975,7
323976,14
323982,13
323986,12
323987,12
323989,6
323994,7
323995,7
323996,7
323997,14
323998,14
324000,7
324002,7
324005,7
324007,7
324015,7
324025,14
324027,7
324032,7
324035,28
324040,7
324041,7
324043,0
324044,0
324046,7
324059,0
324069,7
324070,7
324073,7
324074,7
324078,28
324079,7
324081,7
324082,14
324085,28
324094,14
324098,14
324106,0
324108,0
324109,0
324110,0
324114,17
324117,17
324119,17
324121,17
324122,9
324127,9
324135,18
324136,9
324151,0
324155,0
324160,0
324165,6
324169,12
324172,12
324174,16
324178,5
324181,10
324184,10
324189,7
324191,7
324194,7
324195,7
324197,7
324199,7
324201,7
324202,7
324203,7
324213,7
324217,51
324228,6
324235,30
324236,0
324241,0
324243,12
324258,0
324268,7
324269,14
324270,7
324289,7
324291,7
324293,18
324295,18
324297,9
324299,17
324300,34
324304,17
324305,17
324306,34
324307,17
324309,17
324311,17
324312,17
324315,17
324317,34
324318,18
324319,9
324321,9
324322,8
324323,8
324326,17
324327,17
324329,34
324330,17
324331,17
324332,17
324333,34
324334,17
324336,17
324345,17
324349,117
324350,32
324354,0
324356,24
324360,24
324367,5
324368,5
324370,5
324372,5
324373,5
324375,5
324376,15
324378,5
324379,5
324380,4
324381,4
324382,4
324383,4
324384,4
324385,4
324386,4
324388,6
324389,6
324390,6
324392,6
324398,6
324401,6
324404,12
324409,12
324411,6
324424,0
324425,0
324426,0
324429,0
324430,0
324435,6
324437,6
324439,6
324441,6
324443,12
324444,6
324446,0
324450,60
324451,18
324466,14
324467,7
324468,7
324486,27
324488,18
324489,6
324490,12
324492,32
324494,16
324496,0
324498,8
324501,8
324505,16
324510,16
324511,16
324512,16
324513,16
324514,32
324516,16
324518,16
324519,16
324522,16
324527,8
324531,8
324532,8
324536,48
324538,32
324542,32
324543,80
324547,48
324548,64
324549,16
324554,6
324558,6
324564,132
324565,6
324574,12
324576,6
324578,6
324582,12
324586,12
324590,18
324595,46
324596,16
324599,16
324609,16
324610,16
324611,16
324615,8
324617,0
324618,16
324625,32
324626,16
324628,8
324630,8
324636,16
324637,0
324642,0
324644,0
324647,0
324651,0
324652,0
324661,8
324665,8
324667,4
324673,8
324685,4
324688,12
324689,6
324690,6
324692,30
324696,12
324701,10
324704,5
324710,15
324713,10
324719,10
324724,10
324726,5
324728,5
324730,5
324740,0
324745,0
324764,5
324766,5
324767,5
324769,25
324771,5
324776,5
324778,5
324782,10
324785,15
324788,15
324791,10
324796,5
324799,16
324802,14
324809,0
324810,7
324811,0
324814,7
324816,0
324819,16
324825,7
324826,7
324828,7
324832,7
324833,7
324834,7
324838,7
324839,7
324840,7
324841,0
324849,0
324851,0
324854,0
324856,0
324859,0
324866,4
324867,8
324870,12
324875,6
324876,6
324879,6
324882,3
324888,3
324890,6
324895,5
324899,5
324901,5
324902,5
324904,5
324906,5
324908,5
324912,5
324934,5
324935,20
324938,5
324939,5
324941,5
324943,10
324947,0
324948,5
324949,5
324951,0
324954,15
324958,20
324960,5
324968,40
324978,4
324991,16
324992,15
324993,15
324994,15
325002,7
325005,14
325006,7
325014,7
325015,7
325016,7
325018,15
325022,0
325023,0
325024,7
325029,0
325032,15
325035,0
325038,7
325042,33
325044,6
325046,12
325055,6
325056,3
325059,3
325060,3
325065,3
325066,3
325068,3
325069,2
325071,2
325073,2
325074,2
325076,2
325077,2
325080,5
325082,5
325083,5
325084,5
325094,13
325105,8
325116,0
325121,0
325125,12
325127,4
325128,4
325131,4
325140,0
325142,0
325149,12
325150,8
325153,4
325154,4
325156,12
325158,4
325167,12
325170,12
325172,4
325177,12
325184,8
325185,8
325187,15
325189,15
325190,15
325192,15
325193,15
325194,15
325196,15
325201,15
325202,15
325203,15
325204,6
325209,6
325210,6
325211,6
325214,60
325215,15
325217,30
325218,15
325219,15
325221,15
325223,15
325228,6
325229,6
325230,6
325236,15
325242,12
325246,60
325253,12
325256,15
325258,15
325259,8
325263,4
325266,8
325267,4
325271,12
325272,4
325277,4
325286,4
325288,4
325297,12
325299,0
325303,15
325308,15
325309,15
325311,0
325318,0
325324,12
325327,12
325338,0
325339,0
325341,0
325344,0
325353,0
325358,2
325363,2
325364,2
325370,4
325372,12
325374,4
325382,4
325384,4
325389,20
325391,4
325398,4
325412,4
325414,4
325415,0
325418,8
325420,4
325422,0
325423,0
325424,0
325425,0
325426,4
325430,0
325432,4
325440,16
325447,8
325448,4
325452,4
325455,4
325456,8
325466,4
325473,8
325477,4
325478,8
325481,15
325482,15
325484,15
325485,15
325495,15
325496,30
325497,30
325506,12
325510,6
325525,0
325526,0
325538,4
325539,2
325540,2
325543,2
325549,4
325554,4
325558,3
325566,6
325570,9
325571,3
325576,3
325577,0
325584,0
325590,3
325591,3
325593,0
325598,9
325600,9
325611,0
325627,4
325628,4
325631,3
325633,3
325634,3
325635,3
325636,3
325638,3
325641,15
325649,3
325651,12
325655,0
325656,6
325657,6
325659,15
325661,43
325662,28
325663,14
325664,14
325665,14
325666,14
325668,14
325669,14
325670,14
325672,14
325673,56
325676,0
325677,0
325678,6
325679,18
325680,5
325682,10
325683,5
325684,5
325685,5
325686,5
325695,5
325702,5
325706,28
325707,2
325708,2
325709,2
325710,2
325711,4
325712,2
325713,2
325714,2
325716,2
325722,2
325725,2
325735,3
325736,12
325738,3
325740,3
325742,3
325744,3
325749,6
325757,9
325762,6
325763,9
325770,3
325772,0
325773,0
325775,0
325777,0
325778,0
325796,0
325797,0
325801,0
325805,3
325808,3
325809,6
325813,3
325816,3
325823,3
325827,3
325836,6
325840,9
325841,3
325843,5
325844,10
325846,5
325847,0
325851,14
325852,28
325853,14
325860,56
325865,14
325868,14
325869,5
325871,5
325873,20
325875,0
325876,0
325878,5
325880,5
325881,4
325884,4
325887,4
325893,8
325897,0
325898,14
325899,14
325903,14
325907,14
325911,3
325912,3
325913,6
325920,3
325922,3
325926,3
325929,3
325934,2
325947,4
325948,14
325950,4
325952,0
325953,4
325955,4
325957,14
325959,84
325960,14
325961,12
325962,14
325964,14
325965,13
325966,13
325967,13
325968,26
325970,13
325971,13
325975,39
325982,26
325984,8
325988,13
325992,13
325993,26
326000,0
326005,0
326009,0
326010,0
326035,3
326039,3
326040,9
326041,3
326042,3
326043,3
326047,3
326054,17
326056,0
326058,0
326059,0
326063,0
326068,0
326069,0
326071,0
326073,0
326074,2
326075,2
326076,2
326082,0
326088,0
326089,0
326097,4
326101,2
326112,0
326126,14
326133,4
326134,2
326135,2
326137,4
326146,13
326148,13
326150,0
326159,4
326161,4
326163,13
326165,13
326166,26
326169,4
326173,13
326176,8
326181,8
326185,26
326187,8
326189,0
326192,0
326205,2
326212,2
326213,2
326216,2
326217,2
326221,2
326222,2
326227,12
326228,2
326231,2
326237,0
326240,0
326241,0
326242,0
326243,0
326244,0
326247,2
326248,2
326249,2
326251,2
326252,2
326253,2
326254,2
326255,2
326262,0
326269,0
326270,8
326271,0
326272,2
326278,4
326280,0
326283,2
326285,2
326287,2
326294,4
326295,2
326296,2
326297,2
326306,2
326314,6
326322,2
326325,6
326332,4
326333,8
326335,4
326338,4
326340,4
326345,13
326347,4
326358,0
326359,4
326361,26
326377,0
326379,2
326381,6
326382,2
326383,1
326384,1
326388,1
326393,2
326396,1
326400,1
326404,6
326405,2
326406,4
326411,2
326413,3
326414,2
326421,2
326439,2
326440,1
326441,1
326443,1
326447,3
326454,2
326466,2
326467,2
326475,4
326481,4
326492,4
326501,13
326504,4
326509,8
326514,8
326517,26
326521,0
326522,0
326526,3
326530,3
326531,3
326536,39
326537,26
326538,13
326545,26
326548,6
326552,13
326558,12
326559,12
326560,6
326570,2
326573,2
326583,2
326584,2
326587,2
326588,2
326591,20
326607,12
326609,12
326611,12
326615,3
326616,3
326620,3
326621,3
326624,3
326626,3
326628,3
326633,6
326636,3
326637,12
326640,9
326643,12
326659,0
326664,0
326667,1
326668,2
326672,1
326674,1
326676,1
326679,1
326681,1
326682,5
326688,1
326693,1
326694,2
326700,1
326701,0
326703,2
326705,1
326707,1
326708,1
326710,1
326711,1
326712,1
326714,1
326715,1
326716,2
326718,0
326719,0
326723,0
326727,0
326728,1
326729,0
326731,1
326733,1
326739,0
326741,0
326745,0
326747,0
326750,1
326751,0
326755,2
326757,14
326776,2
326779,1
326780,1
326785,2
326788,12
326794,12
326796,24
326797,12
326798,12
326799,12
326800,12
326801,24
326803,12
326804,3
326805,3
326806,3
326807,3
326808,9
326811,3
326812,6
326814,60
326815,24
326821,3
326824,24
326831,9
326836,12
326847,0
326849,0
326862,1
326863,3
326864,1
326866,1
326870,1
326872,1
326875,1
326877,1
326878,1
326880,1
326884,2
326892,1
326896,1
326898,1
326901,1
326902,1
326903,1
326905,0
326906,0
326923,0
326924,0
326925,0
326928,0
326930,0
326931,1
326932,1
326940,1
326941,1
326944,1
326946,1
326947,4
326949,1
326951,1
326954,1
326957,4
326960,1
326976,4
326978,2
326979,1
326988,12
326989,3
326996,0
326999,12
327000,11
327001,11
327003,3
327006,2
327009,2
327012,2
327014,2
327015,2
327022,0
327034,1
327053,1
327061,3
327066,1
327067,1
327069,5
327072,3
327081,2
327089,2
327091,1
327092,1
327099,0
327101,0
327109,6
327115,0
327123,3
327130,0
327131,1
327133,1
327134,1
327143,2
327145,3
327152,1
327154,3
327160,0
327162,2
327164,11
327167,0
327168,11
327170,11
327171,11
327173,11
327174,11
327175,11
327179,2
327182,4
327185,2
327186,2
327188,2
327190,2
327193,11
327195,1
327197,4
327198,1
327200,18
327202,1
327205,4
327207,2
327208,1
327211,2
327213,1
327215,1
327216,1
327222,1
327224,5
327226,1
327227,5
327232,2
327234,11
327235,11
327236,11
327239,11
327240,11
327241,11
327244,2
327247,44
327248,11
327250,33
327261,22
327262,33
327278,0
327288,0
327292,0
327299,1
327300,1
327302,2
327303,1
327305,1
327310,1
327314,1
327316,1
327317,1
327318,1
327322,1
327331,0
327332,0
327333,0
327335,0
327337,0
327341,0
327343,2
327344,1
327351,1
327354,0
327357,0
327367,0
327370,1
327372,1
327373,1
327374,1
327376,1
327392,1
327394,1
327396,1
327398,5
327400,3
327411,2
327412,2
327413,4
327415,2
327417,2
327418,2
327420,4
327424,11
327429,11
327431,2
327432,2
327433,2
327434,2
327439,6
327442,22
327446,22
327451,22
327457,8
327459,3
327460,22
327463,0
327468,0
327469,0
327473,0
327482,0
327483,0
327489,1
327490,1
327492,1
327493,1
327497,1
327504,1
327505,2
327507,1
327512,0
327518,0
327520,1
327521,2
327523,2
327525,0
327526,0
327534,0
327535,0
327537,0
327540,0
327543,0
327546,0
327549,1
327550,1
327551,1
327559,2
327560,1
327572,1
327577,1
327579,6
327580,2
327586,1
327588,10
327590,10
327591,20
327597,0
327598,0
327602,10
327604,10
327605,10
327608,10
327610,10
327611,10
327612,10
327615,1
327616,1
327618,1
327619,1
327625,1
327626,1
327627,1
327628,1
327630,1
327644,0
327648,2
327651,2
327652,1
327653,3
327655,1
327657,2
327671,0
327672,0
327675,0
327676,0
327677,0
327682,0
327684,0
327690,0
327710,0
327713,0
327715,0
327717,0
327734,0
327742,1
327743,1
327744,0
327751,0
327760,0
327768,0
327769,10
327770,10
327771,10
327773,3
327777,2
327778,1
327791,10
327797,1
327799,1
327800,1
327801,1
327808,1
327809,1
327811,1
327812,1
327813,1
327814,1
327815,2
327825,0
327826,0
327827,0
327829,0
327832,0
327834,0
327835,0
327840,0
327843,0
327845,0
327859,0
327861,0
327864,3
327867,1
327868,0
327869,10
327872,10
327875,10
327877,10
327878,10
327881,60
327886,2
327889,28
327892,9
327900,18
327906,4
327907,1
327909,1
327910,1
327911,1
327913,1
327914,1
327915,1
327917,1
327919,1
327920,1
327921,1
327925,0
327926,0
327929,0
327931,0
327932,0
327937,0
327949,0
327950,0
327952,0
327957,0
327963,0
327965,0
327971,0
327974,0
327977,0
327983,0
327985,0
327993,0
327998,0
328000,0
328011,0
328018,0
328028,0
328043,9
328044,9
328048,2
328051,1
328053,9
328054,9
328056,18
328070,9
328072,2
328092,1
328096,1
328097,0
328098,0
328100,0
328101,0
328103,0
328106,0
328113,0
328115,0
328116,0
328125,0
328135,0
328136,0
328137,0
328138,0
328148,0
328152,0
328154,0
328159,0
328160,0
328163,0
328166,0
328168,0
328174,0
328177,0
328178,0
328187,0
328188,0
328190,0
328193,0
328194,0
328205,0
328210,1
328213,9
328220,9
328221,9
328223,9
328225,18
328227,9
328229,9
328231,9
328232,1
328234,0
328235,0
328236,0
328238,0
328245,1
328254,1
328257,0
328258,0
328259,0
328266,0
328272,0
328276,0
328283,1
328284,1
328288,1
328293,0
328295,0
328297,0
328298,0
328299,0
328301,0
328303,0
328306,0
328307,0
328311,0
328330,0
328331,0
328335,0
328336,0
328337,0
328338,0
328340,0
328341,0
328344,0
328346,0
328347,0
328365,0
328369,0
328377,0
328384,0
328387,0
328396,0
328397,9
328402,9
328403,9
328412,34
328417,1
328418,1
328419,1
328420,1
328421,1
328439,0
328441,0
328447,0
328450,0
328455,0
328456,0
328460,0
328468,1
328469,16
328471,0
328472,8
328474,1
328477,8
328478,8
328479,16
328480,8
328481,8
328485,8
328488,1
328492,1
328503,3
328505,1
328506,1
328511,1
328515,1
328516,1
328520,1
328521,1
328522,1
328525,2
328526,1
328528,1
328530,1
328531,1
328537,0
328540,0
328544,0
328546,0
328547,0
328551,0
328559,0
328566,0
328567,0
328570,0
328574,0
328575,0
328580,0
328584,0
328587,0
328593,0
328595,0
328596,0
328598,0
328601,0
328604,0
328606,0
328608,0
328616,0
328622,0
328626,0
328629,0
328638,0
328639,0
328640,0
328641,8
328642,8
328643,16
328646,1
328647,1
328652,8
328653,8
328654,8
328655,3
328677,1
328679,1
328680,1
328683,0
328685,0
328686,0
328687,0
328690,0
328692,0
328693,0
328694,0
328695,0
328697,0
328699,0
328700,0
328701,0
328704,0
328705,0
328706,0
328707,0
328711,0
328715,0
328721,0
328723,0
328724,0
328725,0
328727,0
328731,0
328733,0
328734,0
328735,0
328736,0
328739,0
328744,0
328746,0
328750,0
328752,0
328753,0
328758,0
328762,0
328764,0
328799,0
328807,8
328808,8
328809,16
328810,8
328813,0
328814,1
328815,1
328816,1
328817,1
328818,1
328824,8
328826,2
328827,1
328828,0
328832,0
328835,0
328841,8
328857,0
328859,0
328866,0
328867,0
328872,0
328875,0
328881,0
328887,0
328889,0
328895,0
328904,0
328907,0
328911,0
328912,0
328914,0
328921,0
328923,0
328924,0
328925,0
328929,0
328930,0
328931,0
328933,0
328934,0
328937,0
328962,0
328967,0
328968,0
328969,0
328978,0
328983,0
328984,0
328988,0
328996,0
329000,8
329001,8
329002,8
329007,7
329008,7
329009,7
329017,0
329019,0
329025,0
329026,0
329027,0
329031,0
329034,7
329043,0
329045,0
329049,0
329051,0
329053,0
329056,0
329061,0
329063,0
329065,0
329069,0
329071,0
329078,7
329083,7
329086,7
329087,49
329089,0
329091,0
329094,0
329096,7
329097,7
329102,7
329103,7
329105,7
329116,14
329127,0
329128,0
329134,0
329136,0
329142,0
329147,0
329150,0
329151,0
329156,0
329159,0
329160,0
329161,0
329166,0
329182,0
329183,0
329184,0
329185,0
329190,0
329195,0
329196,0
329197,0
329198,0
329201,0
329216,0
329231,0
329235,0
329237,0
329238,0
329239,7
329240,7
329241,7
329243,7
329249,6
329250,6
329251,6
329252,6
329254,12
329256,12
329257,6
329258,24
329259,12
329263,6
329265,6
329266,0
329268,0
329269,0
329270,0
329276,12
329293,6
329298,0
329299,0
329302,0
329305,0
329307,0
329308,0
329312,0
329313,0
329314,0
329315,0
329316,0
329317,0
329319,0
329320,0
329322,0
329323,0
329326,0
329335,0
329337,0
329343,0
329345,0
329346,0
329350,0
329351,0
329352,0
329354,0
329355,0
329356,0
329364,0
329365,0
329366,0
329371,0
329372,0
329374,0
329383,0
329384,0
329387,0
329388,0
329392,0
329397,0
329405,0
329409,0
329419,0
329420,0
329425,0
329426,6
329428,6
329429,6
329433,0
329435,0
329439,6
329451,0
329466,0
329468,0
329476,0
329483,0
329488,0
329490,0
329496,0
329499,0
329502,0
329512,0
329514,0
329516,0
329520,0
329521,0
329522,0
329523,0
329524,0
329525,0
329526,0
329527,0
329529,0
329530,0
329531,0
329533,0
329534,0
329537,0
329542,0
329543,0
329548,0
329554,0
329558,0
329559,0
329561,0
329562,0
329564,0
329565,0
329573,0
329579,0
329581,0
329582,0
329584,0
329586,0
329588,0
329589,0
329596,5
329597,5
329599,5
329602,5
329604,10
329606,5
329608,5
329609,5
329610,5
329612,5
329614,0
329615,0
329620,0
329622,0
329631,25
329633,0
329640,0
329643,0
329644,0
329645,0
329646,0
329648,0
329652,0
329653,0
329654,0
329655,0
329656,0
329657,0
329659,0
329662,0
329663,10
329666,25
329667,5
329672,0
329673,5
329675,5
329677,5
329678,0
329682,0
