maz,taz,maz_original,taz_original,PUMA5CE00,COUNTYFP,mtc_county_id,county_name
633,570,11033,583,2207,75,1,San Francisco
634,604,11038,621,2207,75,1,San Francisco
635,542,11039,553,2207,75,1,San Francisco
636,43,11041,43,2207,75,1,San Francisco
637,43,11042,43,2207,75,1,San Francisco
638,43,11044,43,2207,75,1,San Francisco
639,150,11046,152,2204,75,1,San Francisco
640,124,11051,126,2204,75,1,San Francisco
641,93,11055,94,2203,75,1,San Francisco
642,304,11056,308,2203,75,1,San Francisco
643,84,11059,85,2203,75,1,San Francisco
644,267,11060,269,2201,75,1,San Francisco
645,254,11062,256,2201,75,1,San Francisco
646,249,11063,251,2201,75,1,San Francisco
647,472,11064,482,2201,75,1,San Francisco
648,247,11065,249,2201,75,1,San Francisco
649,370,11067,377,2201,75,1,San Francisco
650,470,11068,480,2201,75,1,San Francisco
651,35,11071,35,2203,75,1,San Francisco
652,324,11073,330,2207,75,1,San Francisco
653,589,11074,606,2203,75,1,San Francisco
654,590,11075,607,2203,75,1,San Francisco
655,451,11079,461,2202,75,1,San Francisco
656,464,11080,474,2201,75,1,San Francisco
657,463,11081,473,2201,75,1,San Francisco
658,452,11082,462,2202,75,1,San Francisco
659,562,11083,573,2203,75,1,San Francisco
660,424,11085,433,2202,75,1,San Francisco
661,469,11086,479,2201,75,1,San Francisco
662,455,11087,465,2202,75,1,San Francisco
663,469,11090,479,2201,75,1,San Francisco
664,361,11092,368,2202,75,1,San Francisco
665,363,11093,370,2202,75,1,San Francisco
666,425,11094,434,2202,75,1,San Francisco
667,426,11095,435,2202,75,1,San Francisco
668,56,11096,56,2204,75,1,San Francisco
669,53,11097,53,2204,75,1,San Francisco
670,11,11098,11,2204,75,1,San Francisco
671,54,11099,54,2204,75,1,San Francisco
672,49,11100,49,2204,75,1,San Francisco
673,48,11101,48,2204,75,1,San Francisco
674,56,11102,56,2204,75,1,San Francisco
675,55,11103,55,2204,75,1,San Francisco
676,55,11104,55,2204,75,1,San Francisco
677,68,11106,68,2206,75,1,San Francisco
678,628,11107,645,2206,75,1,San Francisco
679,65,11108,65,2204,75,1,San Francisco
680,65,11109,65,2204,75,1,San Francisco
681,359,11118,366,2202,75,1,San Francisco
682,420,11120,428,2202,75,1,San Francisco
683,351,11121,358,2202,75,1,San Francisco
684,378,11122,385,2202,75,1,San Francisco
685,383,11125,390,2202,75,1,San Francisco
686,342,11127,349,2202,75,1,San Francisco
687,580,11128,597,2203,75,1,San Francisco
688,580,11129,597,2203,75,1,San Francisco
689,346,11130,353,2202,75,1,San Francisco
690,322,11132,326,2206,75,1,San Francisco
691,322,11133,326,2206,75,1,San Francisco
692,67,11134,67,2206,75,1,San Francisco
693,629,11135,646,2204,75,1,San Francisco
694,67,11136,67,2206,75,1,San Francisco
695,39,11138,39,2203,75,1,San Francisco
696,589,11139,606,2203,75,1,San Francisco
697,588,11145,605,2203,75,1,San Francisco
698,93,11146,94,2203,75,1,San Francisco
699,438,11147,448,2203,75,1,San Francisco
700,438,11148,448,2203,75,1,San Francisco
701,287,11149,289,2203,75,1,San Francisco
702,438,11150,448,2203,75,1,San Francisco
703,431,11151,440,2202,75,1,San Francisco
704,431,11152,440,2202,75,1,San Francisco
705,453,11153,463,2202,75,1,San Francisco
706,453,11154,463,2202,75,1,San Francisco
707,455,11155,465,2202,75,1,San Francisco
708,455,11156,465,2202,75,1,San Francisco
709,458,11157,468,2201,75,1,San Francisco
710,426,11159,435,2202,75,1,San Francisco
711,360,11160,367,2202,75,1,San Francisco
712,53,11162,53,2204,75,1,San Francisco
713,53,11163,53,2204,75,1,San Francisco
714,48,11164,48,2204,75,1,San Francisco
715,48,11165,48,2204,75,1,San Francisco
716,54,11166,54,2204,75,1,San Francisco
717,56,11167,56,2204,75,1,San Francisco
718,54,11168,54,2204,75,1,San Francisco
719,58,11169,58,2204,75,1,San Francisco
720,68,11171,68,2206,75,1,San Francisco
721,29,11172,29,2202,75,1,San Francisco
722,31,11173,31,2203,75,1,San Francisco
723,173,11174,175,2205,75,1,San Francisco
724,174,11175,176,2205,75,1,San Francisco
725,201,11176,203,2205,75,1,San Francisco
726,211,11177,213,2205,75,1,San Francisco
727,212,11178,214,2205,75,1,San Francisco
728,211,11179,213,2205,75,1,San Francisco
729,177,11180,179,2205,75,1,San Francisco
730,176,11181,178,2205,75,1,San Francisco
731,204,11182,206,2205,75,1,San Francisco
732,204,11183,206,2205,75,1,San Francisco
733,205,11184,207,2205,75,1,San Francisco
734,527,11186,537,2205,75,1,San Francisco
735,253,11190,255,2201,75,1,San Francisco
736,247,11191,249,2201,75,1,San Francisco
737,214,11192,216,2201,75,1,San Francisco
738,275,11195,277,2205,75,1,San Francisco
739,272,11196,274,2205,75,1,San Francisco
740,142,11198,144,2205,75,1,San Francisco
741,483,11199,493,2205,75,1,San Francisco
742,528,11200,538,2201,75,1,San Francisco
743,496,11201,506,2205,75,1,San Francisco
744,492,11203,502,2205,75,1,San Francisco
745,491,11204,501,2205,75,1,San Francisco
746,493,11205,503,2205,75,1,San Francisco
747,143,11206,145,2205,75,1,San Francisco
748,482,11207,492,2205,75,1,San Francisco
749,493,11208,503,2205,75,1,San Francisco
750,206,11210,208,2205,75,1,San Francisco
751,207,11211,209,2205,75,1,San Francisco
752,629,11213,646,2204,75,1,San Francisco
753,428,11216,437,2201,75,1,San Francisco
754,441,11221,451,2207,75,1,San Francisco
755,187,11222,189,2207,75,1,San Francisco
756,307,11223,311,2207,75,1,San Francisco
757,307,11224,311,2207,75,1,San Francisco
758,307,11225,311,2207,75,1,San Francisco
759,307,11226,311,2207,75,1,San Francisco
760,119,11228,121,2207,75,1,San Francisco
761,169,11229,171,2206,75,1,San Francisco
762,169,11230,171,2206,75,1,San Francisco
763,108,11231,109,2206,75,1,San Francisco
764,107,11232,108,2206,75,1,San Francisco
765,624,11234,641,2206,75,1,San Francisco
766,627,11236,644,2206,75,1,San Francisco
767,240,11237,242,2205,75,1,San Francisco
768,240,11238,242,2205,75,1,San Francisco
769,193,11239,195,2207,75,1,San Francisco
770,310,11240,314,2207,75,1,San Francisco
771,310,11241,314,2207,75,1,San Francisco
772,154,11242,156,2207,75,1,San Francisco
773,310,11243,314,2207,75,1,San Francisco
774,182,11245,184,2207,75,1,San Francisco
775,85,11250,86,2203,75,1,San Francisco
776,591,11251,608,2203,75,1,San Francisco
777,562,11257,573,2203,75,1,San Francisco
778,410,11259,418,2203,75,1,San Francisco
779,375,11260,382,2204,75,1,San Francisco
780,376,11261,383,2204,75,1,San Francisco
781,7,11263,7,2204,75,1,San Francisco
782,113,11264,115,2204,75,1,San Francisco
783,149,11267,151,2204,75,1,San Francisco
784,98,11268,99,2203,75,1,San Francisco
785,186,11269,188,2207,75,1,San Francisco
786,186,11270,188,2207,75,1,San Francisco
787,118,11274,120,2207,75,1,San Francisco
788,218,11280,220,2201,75,1,San Francisco
789,3,11283,3,2204,75,1,San Francisco
790,92,11284,93,2203,75,1,San Francisco
791,233,11287,235,2207,75,1,San Francisco
792,116,11293,118,2204,75,1,San Francisco
793,112,11294,114,2204,75,1,San Francisco
794,439,11297,449,2207,75,1,San Francisco
795,112,11298,114,2204,75,1,San Francisco
796,113,11299,115,2204,75,1,San Francisco
797,112,11300,114,2204,75,1,San Francisco
798,112,11301,114,2204,75,1,San Francisco
799,113,11302,115,2204,75,1,San Francisco
800,113,11303,115,2204,75,1,San Francisco
801,113,11304,115,2204,75,1,San Francisco
802,149,11306,151,2204,75,1,San Francisco
803,123,11307,125,2204,75,1,San Francisco
804,123,11309,125,2204,75,1,San Francisco
805,127,11312,129,2206,75,1,San Francisco
806,106,11315,107,2206,75,1,San Francisco
807,103,11316,104,2206,75,1,San Francisco
808,301,11319,305,2206,75,1,San Francisco
809,350,11323,357,2202,75,1,San Francisco
810,350,11324,357,2202,75,1,San Francisco
811,387,11326,394,2202,75,1,San Francisco
812,313,11328,317,2207,75,1,San Francisco
813,328,11329,334,2202,75,1,San Francisco
814,332,11330,338,2203,75,1,San Francisco
815,353,11332,360,2203,75,1,San Francisco
816,353,11333,360,2203,75,1,San Francisco
817,332,11335,338,2203,75,1,San Francisco
818,551,11337,562,2204,75,1,San Francisco
819,37,11339,37,2203,75,1,San Francisco
820,575,11341,590,2203,75,1,San Francisco
821,575,11342,590,2203,75,1,San Francisco
822,589,11343,606,2203,75,1,San Francisco
823,410,11344,418,2203,75,1,San Francisco
824,410,11345,418,2203,75,1,San Francisco
825,561,11347,572,2203,75,1,San Francisco
826,581,11349,598,2203,75,1,San Francisco
827,85,11350,86,2203,75,1,San Francisco
828,19,11351,19,2203,75,1,San Francisco
829,561,11352,572,2203,75,1,San Francisco
830,293,11353,295,2207,75,1,San Francisco
831,606,11355,623,2207,75,1,San Francisco
832,104,11358,105,2206,75,1,San Francisco
833,183,11359,185,2207,75,1,San Francisco
834,103,11360,104,2206,75,1,San Francisco
835,524,11361,534,2206,75,1,San Francisco
836,339,11367,345,2202,75,1,San Francisco
837,321,11368,325,2202,75,1,San Francisco
838,321,11369,325,2202,75,1,San Francisco
839,342,11371,349,2202,75,1,San Francisco
840,320,11374,324,2202,75,1,San Francisco
841,155,11375,157,2206,75,1,San Francisco
842,155,11376,157,2206,75,1,San Francisco
843,61,11377,61,2204,75,1,San Francisco
844,145,11378,147,2204,75,1,San Francisco
845,153,11381,155,2204,75,1,San Francisco
846,153,11382,155,2204,75,1,San Francisco
847,152,11384,154,2204,75,1,San Francisco
848,309,11385,313,2204,75,1,San Francisco
849,108,11386,109,2206,75,1,San Francisco
850,107,11388,108,2206,75,1,San Francisco
851,108,11389,109,2206,75,1,San Francisco
852,111,11390,112,2206,75,1,San Francisco
853,238,11391,240,2207,75,1,San Francisco
854,315,11392,319,2207,75,1,San Francisco
855,315,11393,319,2207,75,1,San Francisco
856,278,11394,280,2205,75,1,San Francisco
857,550,11396,561,2203,75,1,San Francisco
858,550,11397,561,2203,75,1,San Francisco
859,410,11398,418,2203,75,1,San Francisco
860,97,11399,98,2207,75,1,San Francisco
861,582,11401,599,2203,75,1,San Francisco
862,558,11402,569,2204,75,1,San Francisco
863,550,11403,561,2203,75,1,San Francisco
864,21,11405,21,2203,75,1,San Francisco
865,234,11409,236,2207,75,1,San Francisco
866,562,11411,573,2203,75,1,San Francisco
867,410,11418,418,2203,75,1,San Francisco
868,284,11419,286,2201,75,1,San Francisco
869,26,11422,26,2204,75,1,San Francisco
870,145,11423,147,2204,75,1,San Francisco
871,22,11424,22,2203,75,1,San Francisco
872,64,11425,64,2204,75,1,San Francisco
873,81,11426,82,2206,75,1,San Francisco
874,82,11427,83,2206,75,1,San Francisco
875,70,11429,70,2206,75,1,San Francisco
876,188,11431,190,2207,75,1,San Francisco
877,567,11432,579,2207,75,1,San Francisco
878,442,11433,452,2207,75,1,San Francisco
879,567,11434,579,2207,75,1,San Francisco
880,440,11435,450,2207,75,1,San Francisco
881,442,11436,452,2207,75,1,San Francisco
882,316,11437,320,2207,75,1,San Francisco
883,316,11438,320,2207,75,1,San Francisco
884,238,11439,240,2207,75,1,San Francisco
885,237,11440,239,2207,75,1,San Francisco
886,237,11441,239,2207,75,1,San Francisco
887,237,11442,239,2207,75,1,San Francisco
888,156,11444,158,2206,75,1,San Francisco
889,149,11449,151,2204,75,1,San Francisco
890,79,11453,79,2207,75,1,San Francisco
891,226,11454,228,2206,75,1,San Francisco
892,198,11457,200,2206,75,1,San Francisco
893,233,11459,235,2207,75,1,San Francisco
894,333,11461,339,2203,75,1,San Francisco
895,550,11462,561,2203,75,1,San Francisco
896,410,11463,418,2203,75,1,San Francisco
897,550,11464,561,2203,75,1,San Francisco
898,117,11466,119,2204,75,1,San Francisco
899,152,11467,154,2204,75,1,San Francisco
900,144,11468,146,2204,75,1,San Francisco
901,121,11469,123,2204,75,1,San Francisco
902,563,11471,574,2203,75,1,San Francisco
903,306,11473,310,2207,75,1,San Francisco
904,39,11474,39,2203,75,1,San Francisco
905,286,11475,288,2203,75,1,San Francisco
906,577,11476,593,2202,75,1,San Francisco
907,421,11485,429,2202,75,1,San Francisco
908,421,11486,429,2202,75,1,San Francisco
909,429,11487,438,2202,75,1,San Francisco
910,362,11489,369,2202,75,1,San Francisco
911,427,11490,436,2202,75,1,San Francisco
912,336,11491,342,2202,75,1,San Francisco
913,382,11492,389,2202,75,1,San Francisco
914,454,11495,464,2202,75,1,San Francisco
915,455,11496,465,2202,75,1,San Francisco
916,365,11497,372,2202,75,1,San Francisco
917,367,11498,374,2202,75,1,San Francisco
918,459,11499,469,2201,75,1,San Francisco
919,470,11500,480,2201,75,1,San Francisco
920,460,11501,470,2201,75,1,San Francisco
921,49,11502,49,2204,75,1,San Francisco
922,59,11504,59,2204,75,1,San Francisco
923,59,11505,59,2204,75,1,San Francisco
924,59,11506,59,2204,75,1,San Francisco
925,58,11508,58,2204,75,1,San Francisco
926,200,11509,202,2205,75,1,San Francisco
927,478,11512,488,2206,75,1,San Francisco
928,223,11513,225,2206,75,1,San Francisco
929,410,11514,418,2203,75,1,San Francisco
930,396,11515,403,2203,75,1,San Francisco
931,27,11517,27,2203,75,1,San Francisco
932,260,11522,262,2201,75,1,San Francisco
933,262,11523,264,2201,75,1,San Francisco
934,258,11524,260,2201,75,1,San Francisco
935,255,11525,257,2201,75,1,San Francisco
936,257,11527,259,2201,75,1,San Francisco
937,479,11529,489,2205,75,1,San Francisco
938,236,11530,238,2205,75,1,San Francisco
939,236,11531,238,2205,75,1,San Francisco
940,271,11533,273,2205,75,1,San Francisco
941,83,11541,84,2203,75,1,San Francisco
942,597,11544,614,2203,75,1,San Francisco
943,596,11547,613,2203,75,1,San Francisco
944,569,11548,582,2207,75,1,San Francisco
945,569,11549,582,2207,75,1,San Francisco
946,570,11550,583,2207,75,1,San Francisco
947,150,11557,152,2204,75,1,San Francisco
948,150,11558,152,2204,75,1,San Francisco
949,151,11560,153,2204,75,1,San Francisco
950,284,11569,286,2201,75,1,San Francisco
951,324,11574,330,2207,75,1,San Francisco
952,276,11578,278,2205,75,1,San Francisco
953,281,11579,283,2205,75,1,San Francisco
954,280,11582,282,2205,75,1,San Francisco
955,438,11586,448,2203,75,1,San Francisco
956,287,11587,289,2203,75,1,San Francisco
957,287,11588,289,2203,75,1,San Francisco
958,287,11589,289,2203,75,1,San Francisco
959,317,11590,321,2207,75,1,San Francisco
960,196,11591,198,2206,75,1,San Francisco
961,196,11594,198,2206,75,1,San Francisco
962,159,11597,161,2206,75,1,San Francisco
963,182,11598,184,2207,75,1,San Francisco
964,619,11599,636,2206,75,1,San Francisco
965,155,11600,157,2206,75,1,San Francisco
966,313,11601,317,2207,75,1,San Francisco
967,282,11602,284,2205,75,1,San Francisco
968,100,11603,101,2206,75,1,San Francisco
969,100,11604,101,2206,75,1,San Francisco
970,100,11605,101,2206,75,1,San Francisco
971,109,11606,110,2206,75,1,San Francisco
972,235,11610,237,2207,75,1,San Francisco
973,68,11611,68,2206,75,1,San Francisco
974,65,11612,65,2204,75,1,San Francisco
975,40,11613,40,2206,75,1,San Francisco
976,12,11614,12,2204,75,1,San Francisco
977,563,11615,574,2203,75,1,San Francisco
978,83,11616,84,2203,75,1,San Francisco
979,84,11617,85,2203,75,1,San Francisco
980,595,11618,612,2203,75,1,San Francisco
981,595,11620,612,2203,75,1,San Francisco
982,570,11622,583,2207,75,1,San Francisco
983,570,11623,583,2207,75,1,San Francisco
984,272,11625,274,2205,75,1,San Francisco
985,239,11626,241,2205,75,1,San Francisco
986,240,11627,242,2205,75,1,San Francisco
987,472,11628,482,2201,75,1,San Francisco
988,471,11629,481,2201,75,1,San Francisco
989,472,11630,482,2201,75,1,San Francisco
990,193,11631,195,2207,75,1,San Francisco
991,193,11632,195,2207,75,1,San Francisco
992,310,11633,314,2207,75,1,San Francisco
993,154,11634,156,2207,75,1,San Francisco
994,183,11635,185,2207,75,1,San Francisco
995,310,11638,314,2207,75,1,San Francisco
996,310,11640,314,2207,75,1,San Francisco
997,310,11641,314,2207,75,1,San Francisco
998,160,11642,162,2206,75,1,San Francisco
999,160,11643,162,2206,75,1,San Francisco
1000,165,11646,167,2206,75,1,San Francisco
1001,278,11647,280,2205,75,1,San Francisco
1002,278,11648,280,2205,75,1,San Francisco
1003,278,11649,280,2205,75,1,San Francisco
1004,295,11653,297,2205,75,1,San Francisco
1005,103,11656,104,2206,75,1,San Francisco
1006,106,11658,107,2206,75,1,San Francisco
1007,418,11661,426,2202,75,1,San Francisco
1008,423,11664,431,2202,75,1,San Francisco
1009,467,11666,477,2201,75,1,San Francisco
1010,301,11667,305,2206,75,1,San Francisco
1011,154,11669,156,2207,75,1,San Francisco
1012,311,11670,315,2207,75,1,San Francisco
1013,319,11673,323,2207,75,1,San Francisco
1014,334,11674,340,2203,75,1,San Francisco
1015,334,11676,340,2203,75,1,San Francisco
1016,298,11677,301,2205,75,1,San Francisco
1017,463,11678,473,2201,75,1,San Francisco
1018,17,11679,17,2204,75,1,San Francisco
1019,105,11680,106,2206,75,1,San Francisco
1020,208,11681,210,2205,75,1,San Francisco
1021,210,11682,212,2205,75,1,San Francisco
1022,208,11683,210,2205,75,1,San Francisco
1023,209,11684,211,2205,75,1,San Francisco
1024,207,11685,209,2205,75,1,San Francisco
1025,535,11686,545,2201,75,1,San Francisco
1026,75,11687,75,2201,75,1,San Francisco
1027,97,11692,98,2207,75,1,San Francisco
1028,602,11693,619,2207,75,1,San Francisco
1029,411,11694,419,2203,75,1,San Francisco
1030,337,11697,343,2202,75,1,San Francisco
1031,598,11698,615,2207,75,1,San Francisco
1032,562,11699,573,2203,75,1,San Francisco
1033,598,11701,615,2207,75,1,San Francisco
1034,119,11703,121,2207,75,1,San Francisco
1035,158,11708,160,2206,75,1,San Francisco
1036,105,11715,106,2206,75,1,San Francisco
1037,323,11716,329,2206,75,1,San Francisco
1038,294,11717,296,2205,75,1,San Francisco
1039,107,11719,108,2206,75,1,San Francisco
1040,314,11726,318,2207,75,1,San Francisco
1041,196,11727,198,2206,75,1,San Francisco
1042,198,11728,200,2206,75,1,San Francisco
1043,335,11730,341,2203,75,1,San Francisco
1044,551,11731,562,2204,75,1,San Francisco
1045,584,11735,601,2203,75,1,San Francisco
1046,580,11736,597,2203,75,1,San Francisco
1047,124,11737,126,2204,75,1,San Francisco
1048,156,11741,158,2206,75,1,San Francisco
1049,127,11744,129,2206,75,1,San Francisco
1050,216,11746,218,2201,75,1,San Francisco
1051,428,11747,437,2201,75,1,San Francisco
1052,420,11752,428,2202,75,1,San Francisco
1053,423,11754,431,2202,75,1,San Francisco
1054,331,11756,337,2203,75,1,San Francisco
1055,328,11757,334,2202,75,1,San Francisco
1056,126,11759,128,2206,75,1,San Francisco
1057,445,11762,455,2206,75,1,San Francisco
1058,475,11764,485,2206,75,1,San Francisco
1059,446,11767,456,2206,75,1,San Francisco
1060,446,11768,456,2206,75,1,San Francisco
1061,450,11769,460,2206,75,1,San Francisco
1062,450,11770,460,2206,75,1,San Francisco
1063,584,11771,601,2203,75,1,San Francisco
1064,373,11773,380,2201,75,1,San Francisco
1065,580,11774,597,2203,75,1,San Francisco
1066,320,11785,324,2202,75,1,San Francisco
1067,302,11786,306,2203,75,1,San Francisco
1068,573,11790,586,2203,75,1,San Francisco
1069,165,11792,167,2206,75,1,San Francisco
1070,481,11794,491,2205,75,1,San Francisco
1071,480,11795,490,2205,75,1,San Francisco
1072,493,11796,503,2205,75,1,San Francisco
1073,495,11797,505,2205,75,1,San Francisco
1074,496,11798,506,2205,75,1,San Francisco
1075,488,11799,498,2205,75,1,San Francisco
1076,493,11800,503,2205,75,1,San Francisco
1077,494,11801,504,2205,75,1,San Francisco
1078,161,11802,163,2206,75,1,San Francisco
1079,160,11803,162,2206,75,1,San Francisco
1080,165,11804,167,2206,75,1,San Francisco
1081,165,11805,167,2206,75,1,San Francisco
